playerID,yearID,stint,lgID,teamID,POS,G,PO,A,E,DP,PB,FP,RF
100613,1948,1,JBL,Taiyo,3B,9.0,15.0,24.0,2.0,1.0,,0.951,4.333
100613,1948,1,JBL,Taiyo,C,50.0,127.0,33.0,10.0,4.0,0.0,0.941,3.2
100613,1948,1,JBL,Taiyo,SS,3.0,6.0,0.0,0.0,0.0,,1.0,2.0
100613,1949,1,JBL,Taiyo,2B,39.0,118.0,100.0,16.0,31.0,,0.932,5.59
100613,1949,1,JBL,Taiyo,3B,35.0,33.0,103.0,11.0,12.0,,0.925,3.886
100613,1949,1,JBL,Taiyo,C,27.0,88.0,10.0,5.0,2.0,1.0,0.951,3.63
100613,1950,1,CL,Shochiku,C,131.0,515.0,77.0,14.0,8.0,2.0,0.977,4.519
100613,1951,1,CL,Shochiku,C,100.0,347.0,61.0,8.0,15.0,4.0,0.981,4.08
100613,1952,1,CL,Taiyo,C,107.0,328.0,58.0,9.0,10.0,2.0,0.977,3.607
100613,1953,1,CL,Yosho,1B,10.0,72.0,1.0,2.0,6.0,,0.973,7.3
100613,1953,1,CL,Yosho,2B,16.0,26.0,31.0,1.0,5.0,,0.983,3.562
100613,1953,1,CL,Yosho,C,35.0,96.0,16.0,5.0,0.0,2.0,0.957,3.2
100613,1954,1,CL,Yosho,1B,3.0,19.0,1.0,0.0,2.0,,1.0,6.667
100613,1954,1,CL,Yosho,2B,3.0,0.0,0.0,0.0,0.0,,,0.0
100613,1954,1,CL,Yosho,3B,12.0,5.0,25.0,5.0,1.0,,0.857,2.5
100613,1954,1,CL,Yosho,C,23.0,122.0,17.0,3.0,1.0,4.0,0.979,6.043
100613,1955,1,PL,Mainichi,C,3.0,7.0,0.0,0.0,0.0,0.0,1.0,2.333
100614,1947,1,JBL,Kinsei,1B,1.0,4.0,0.0,0.0,0.0,,1.0,4.0
100614,1947,1,JBL,Kinsei,OF,29.0,36.0,3.0,1.0,0.0,,0.975,1.345
100614,1947,1,JBL,Kinsei,P,10.0,0.0,5.0,1.0,0.0,,0.833,0.5
100615,1947,1,JBL,Taiyo,OF,3.0,5.0,0.0,0.0,0.0,,1.0,1.667
100615,1948,1,JBL,Taiyo,OF,3.0,5.0,0.0,0.0,0.0,,1.0,1.667
100617,1947,1,JBL,Tokyu,P,1.0,0.0,0.0,0.0,0.0,,,0.0
100618,1947,1,JBL,Taiyo,2B,3.0,2.0,2.0,0.0,1.0,,1.0,1.333
100618,1947,1,JBL,Taiyo,3B,4.0,4.0,7.0,3.0,2.0,,0.786,2.75
100618,1947,1,JBL,Taiyo,SS,18.0,19.0,37.0,11.0,14.0,,0.836,3.111
100619,1947,1,JBL,Nankai,C,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.333
100620,1947,1,JBL,Tokyu,P,2.0,0.0,0.0,0.0,0.0,,,0.0
100621,1947,1,JBL,Yomiuri,P,1.0,0.0,0.0,0.0,0.0,,,0.0
100621,1948,1,JBL,Osaka,P,2.0,0.0,0.0,0.0,0.0,,,0.0
100622,1947,1,JBL,Hankyu,2B,1.0,0.0,1.0,0.0,0.0,,1.0,1.0
100622,1947,1,JBL,Hankyu,P,1.0,0.0,0.0,0.0,0.0,,,0.0
100622,1947,1,JBL,Hankyu,SS,1.0,0.0,0.0,1.0,0.0,,0.0,0.0
100622,1948,1,JBL,Hankyu,2B,28.0,24.0,27.0,1.0,5.0,,0.981,1.821
100622,1948,1,JBL,Hankyu,SS,1.0,0.0,0.0,0.0,0.0,,,0.0
100622,1949,1,JBL,Hankyu,2B,10.0,15.0,23.0,1.0,7.0,,0.974,3.8
100622,1950,1,PL,Hankyu,2B,62.0,126.0,135.0,8.0,31.0,,0.97,4.21
100622,1950,1,PL,Hankyu,C,1.0,2.0,0.0,1.0,0.0,1.0,0.667,2.0
100622,1951,1,PL,Hankyu,2B,61.0,115.0,95.0,6.0,24.0,,0.972,3.443
100622,1951,1,PL,Hankyu,3B,1.0,1.0,2.0,1.0,0.0,,0.75,3.0
100622,1951,1,PL,Hankyu,SS,2.0,0.0,1.0,0.0,0.0,,1.0,0.5
100622,1952,1,PL,Hankyu,2B,15.0,26.0,34.0,2.0,6.0,,0.968,4.0
100623,1948,1,JBL,Hankyu,1B,1.0,1.0,0.0,0.0,1.0,,1.0,1.0
100623,1949,1,JBL,Hankyu,OF,1.0,0.0,0.0,0.0,0.0,,,0.0
100623,1950,1,PL,Hankyu,OF,50.0,84.0,6.0,2.0,0.0,,0.978,1.8
100623,1951,1,PL,Hankyu,1B,1.0,7.0,0.0,0.0,0.0,,1.0,7.0
100623,1951,1,PL,Hankyu,OF,48.0,38.0,1.0,2.0,1.0,,0.951,0.812
100623,1952,1,PL,Hankyu,OF,24.0,26.0,0.0,0.0,0.0,,1.0,1.083
100623,1953,1,PL,Hankyu,1B,1.0,0.0,0.0,0.0,0.0,,,0.0
100623,1953,1,PL,Hankyu,OF,2.0,1.0,1.0,0.0,0.0,,1.0,1.0
100623,1954,1,PL,Takahashi,1B,14.0,42.0,3.0,2.0,5.0,,0.957,3.214
100623,1954,1,PL,Takahashi,OF,5.0,5.0,0.0,0.0,0.0,,1.0,1.0
100625,1948,1,JBL,Taiyo,1B,9.0,37.0,1.0,0.0,2.0,,1.0,4.222
100625,1949,1,JBL,Taiyo,1B,73.0,674.0,21.0,13.0,64.0,,0.982,9.521
100625,1950,1,CL,Kokutetsu,1B,102.0,910.0,28.0,11.0,111.0,,0.988,9.196
100625,1951,1,CL,Kokutetsu,1B,41.0,275.0,11.0,4.0,20.0,,0.986,6.976
100625,1951,1,CL,Kokutetsu,OF,7.0,4.0,0.0,2.0,0.0,,0.667,0.571
100625,1952,1,CL,Kokutetsu,1B,109.0,1007.0,44.0,12.0,87.0,,0.989,9.642
100625,1953,1,CL,Kokutetsu,1B,45.0,303.0,15.0,2.0,22.0,,0.994,7.067
100626,1948,1,JBL,Kyuei,P,12.0,1.0,13.0,0.0,2.0,,1.0,1.167
100626,1949,1,JBL,Tokyu,P,10.0,1.0,5.0,0.0,0.0,,1.0,0.6
100627,1948,1,JBL,Yomiuri,P,15.0,2.0,17.0,0.0,0.0,,1.0,1.267
100628,1948,1,JBL,Chunichi,OF,128.0,235.0,11.0,9.0,7.0,,0.965,1.922
100629,1948,1,JBL,Hankyu,P,10.0,1.0,7.0,0.0,0.0,,1.0,0.8
100629,1949,1,JBL,Hankyu,P,3.0,0.0,0.0,0.0,0.0,,,0.0
100630,1948,1,JBL,Chunichi,OF,110.0,302.0,13.0,9.0,7.0,,0.972,2.864
100630,1949,1,JBL,Chunichi,OF,135.0,335.0,19.0,6.0,6.0,,0.983,2.622
100630,1950,1,CL,Chunichi,OF,137.0,342.0,21.0,8.0,8.0,,0.978,2.65
100630,1951,1,CL,Nagoya,OF,109.0,279.0,18.0,3.0,7.0,,0.99,2.725
100630,1952,1,CL,Nagoya,OF,120.0,298.0,15.0,2.0,5.0,,0.994,2.608
100630,1953,1,CL,Nagoya,OF,129.0,273.0,12.0,6.0,4.0,,0.979,2.209
100630,1954,1,CL,Chunichi,OF,128.0,308.0,8.0,5.0,3.0,,0.984,2.469
100630,1955,1,CL,Chunichi,OF,127.0,222.0,9.0,2.0,1.0,,0.991,1.819
100630,1956,1,CL,Chunichi,OF,105.0,184.0,10.0,0.0,5.0,,1.0,1.848
100630,1957,1,CL,Chunichi,OF,104.0,164.0,2.0,1.0,2.0,,0.994,1.596
100630,1958,1,CL,Chunichi,OF,2.0,1.0,0.0,0.0,0.0,,1.0,0.5
100631,1948,1,JBL,Taiyo,P,1.0,0.0,1.0,0.0,0.0,,1.0,1.0
100632,1948,1,JBL,Kinsei,OF,28.0,46.0,3.0,0.0,0.0,,1.0,1.75
100633,1948,1,JBL,Kinsei,OF,7.0,5.0,0.0,1.0,0.0,,0.833,0.714
100634,1948,1,JBL,Nankai,OF,140.0,263.0,15.0,5.0,3.0,,0.982,1.986
100634,1949,1,JBL,Nankai,OF,135.0,240.0,9.0,9.0,2.0,,0.965,1.844
100634,1950,1,PL,Nankai,OF,107.0,167.0,12.0,5.0,0.0,,0.973,1.673
100634,1951,1,PL,Nankai,OF,67.0,97.0,2.0,1.0,1.0,,0.99,1.478
100634,1952,1,PL,Nankai,OF,77.0,107.0,5.0,2.0,3.0,,0.982,1.455
100634,1953,1,PL,Nankai,OF,10.0,5.0,1.0,0.0,0.0,,1.0,0.6
100634,1954,1,PL,Takahashi,1B,129.0,1092.0,37.0,8.0,85.0,,0.993,8.752
100634,1955,1,PL,Tombo,1B,89.0,622.0,22.0,6.0,54.0,,0.991,7.236
100634,1956,1,PL,Takahashi,1B,1.0,16.0,0.0,0.0,2.0,,1.0,16.0
100635,1948,1,JBL,Chunichi,3B,105.0,122.0,294.0,39.0,36.0,,0.914,3.962
100635,1949,1,JBL,Chunichi,2B,23.0,46.0,51.0,3.0,15.0,,0.97,4.217
100635,1949,1,JBL,Chunichi,3B,61.0,52.0,161.0,10.0,18.0,,0.955,3.492
100635,1949,1,JBL,Chunichi,OF,6.0,2.0,0.0,0.0,0.0,,1.0,0.333
100635,1950,1,CL,Chunichi,2B,133.0,401.0,374.0,19.0,106.0,,0.976,5.827
100635,1951,1,CL,Nagoya,2B,113.0,342.0,329.0,21.0,93.0,,0.97,5.938
100635,1951,1,CL,Nagoya,OF,1.0,0.0,0.0,0.0,0.0,,,0.0
100635,1952,1,CL,Nagoya,2B,116.0,323.0,287.0,26.0,82.0,,0.959,5.259
100635,1953,1,CL,Nagoya,2B,107.0,276.0,255.0,16.0,70.0,,0.971,4.963
100635,1953,1,CL,Nagoya,3B,1.0,0.0,0.0,2.0,0.0,,0.0,0.0
100635,1953,1,CL,Nagoya,OF,2.0,0.0,0.0,0.0,0.0,,,0.0
100635,1954,1,CL,Chunichi,OF,9.0,10.0,0.0,1.0,0.0,,0.909,1.111
100636,1948,1,JBL,Nankai,C,10.0,10.0,3.0,1.0,0.0,0.0,0.929,1.3
100637,1948,1,JBL,Osaka,OF,85.0,183.0,9.0,5.0,3.0,,0.975,2.259
100637,1948,1,JBL,Osaka,P,1.0,0.0,0.0,0.0,0.0,,,0.0
100637,1949,1,JBL,Osaka,1B,8.0,60.0,1.0,2.0,5.0,,0.968,7.625
100637,1949,1,JBL,Osaka,OF,132.0,295.0,16.0,10.0,8.0,,0.969,2.356
100637,1949,1,JBL,Osaka,P,1.0,1.0,3.0,0.0,0.0,,1.0,4.0
100637,1950,1,PL,Mainichi,OF,118.0,242.0,9.0,8.0,3.0,,0.969,2.127
100637,1951,1,PL,Mainichi,OF,103.0,236.0,7.0,12.0,3.0,,0.953,2.359
100637,1952,1,PL,Mainichi,OF,120.0,251.0,15.0,5.0,4.0,,0.982,2.217
100637,1952,1,PL,Mainichi,P,1.0,0.0,0.0,0.0,0.0,,,0.0
100637,1953,1,PL,Mainichi,1B,11.0,66.0,0.0,1.0,6.0,,0.985,6.0
100637,1953,1,PL,Mainichi,OF,70.0,124.0,4.0,5.0,1.0,,0.962,1.829
100637,1954,1,PL,Mainichi,1B,7.0,26.0,1.0,0.0,2.0,,1.0,3.857
100637,1954,1,PL,Mainichi,OF,100.0,165.0,11.0,4.0,5.0,,0.978,1.76
100637,1955,1,PL,Mainichi,1B,2.0,3.0,0.0,0.0,1.0,,1.0,1.5
100637,1955,1,PL,Mainichi,OF,66.0,110.0,0.0,4.0,0.0,,0.965,1.667
100637,1956,1,PL,Mainichi,1B,2.0,16.0,0.0,1.0,3.0,,0.941,8.0
100637,1956,1,PL,Mainichi,OF,31.0,25.0,0.0,1.0,0.0,,0.962,0.806
100638,1948,1,JBL,Nankai,P,42.0,8.0,51.0,6.0,3.0,,0.908,1.405
100638,1949,1,JBL,Nankai,P,36.0,2.0,45.0,0.0,4.0,,1.0,1.306
100638,1950,1,PL,Nankai,P,42.0,4.0,62.0,2.0,5.0,,0.971,1.571
100638,1951,1,PL,Nankai,P,36.0,2.0,50.0,2.0,5.0,,0.963,1.444
100638,1952,1,PL,Nankai,P,40.0,6.0,41.0,3.0,2.0,,0.94,1.175
100638,1953,1,PL,Nankai,P,30.0,2.0,38.0,3.0,2.0,,0.93,1.333
100638,1954,1,PL,Nankai,P,33.0,5.0,46.0,0.0,4.0,,1.0,1.545
100638,1955,1,PL,Nankai,P,19.0,1.0,15.0,0.0,2.0,,1.0,0.842
100638,1956,1,PL,Nankai,P,3.0,0.0,2.0,0.0,0.0,,1.0,0.667
100639,1948,1,JBL,Hankyu,C,8.0,17.0,1.0,0.0,2.0,1.0,1.0,2.25
100639,1948,1,JBL,Hankyu,OF,8.0,15.0,0.0,2.0,0.0,,0.882,1.875
100639,1949,1,JBL,Hankyu,1B,1.0,0.0,0.0,0.0,0.0,,,0.0
100639,1949,1,JBL,Hankyu,C,49.0,90.0,11.0,1.0,0.0,1.0,0.99,2.061
100639,1949,1,JBL,Hankyu,OF,13.0,30.0,0.0,0.0,0.0,,1.0,2.308
100639,1950,1,CL,Nishi Nippon,C,12.0,51.0,6.0,3.0,0.0,1.0,0.95,4.75
100639,1950,1,CL,Nishi Nippon,OF,122.0,281.0,14.0,8.0,3.0,,0.974,2.418
100639,1951,1,PL,Nishitetsu,OF,86.0,140.0,5.0,2.0,3.0,,0.986,1.686
100639,1952,1,PL,Nishitetsu,3B,1.0,0.0,0.0,0.0,0.0,,,0.0
100639,1952,1,PL,Nishitetsu,OF,73.0,151.0,3.0,3.0,2.0,,0.981,2.11
100639,1953,1,PL,Nishitetsu,OF,89.0,113.0,7.0,3.0,2.0,,0.976,1.348
100639,1954,1,PL,Nishitetsu,C,64.0,277.0,34.0,5.0,6.0,3.0,0.984,4.859
100639,1954,1,PL,Nishitetsu,OF,25.0,28.0,0.0,2.0,0.0,,0.933,1.12
100639,1955,1,PL,Nishitetsu,C,74.0,291.0,38.0,2.0,5.0,3.0,0.994,4.446
100640,1948,1,JBL,Chunichi,2B,116.0,267.0,296.0,29.0,77.0,,0.951,4.853
100640,1948,1,JBL,Chunichi,3B,1.0,0.0,0.0,1.0,0.0,,0.0,0.0
100640,1948,1,JBL,Chunichi,SS,4.0,2.0,10.0,1.0,3.0,,0.923,3.0
100640,1949,1,JBL,Chunichi,2B,123.0,349.0,375.0,26.0,132.0,,0.965,5.886
100640,1949,1,JBL,Chunichi,SS,12.0,25.0,29.0,8.0,8.0,,0.871,4.5
100640,1950,1,PL,Kintetsu,2B,68.0,182.0,217.0,14.0,51.0,,0.966,5.868
100640,1950,1,PL,Kintetsu,SS,38.0,68.0,96.0,18.0,14.0,,0.901,4.316
100640,1951,1,PL,Kintetsu,2B,62.0,149.0,145.0,12.0,42.0,,0.961,4.742
100640,1951,1,PL,Kintetsu,SS,38.0,62.0,92.0,13.0,20.0,,0.922,4.053
100640,1952,1,PL,Kintetsu,2B,83.0,166.0,187.0,19.0,54.0,,0.949,4.253
100640,1953,1,PL,Kintetsu,2B,102.0,249.0,305.0,18.0,76.0,,0.969,5.431
100640,1954,1,PL,Kintetsu,2B,134.0,364.0,387.0,18.0,106.0,,0.977,5.604
100640,1955,1,PL,Kintetsu,2B,119.0,259.0,262.0,29.0,52.0,,0.947,4.378
100640,1956,1,PL,Kintetsu,2B,23.0,34.0,30.0,2.0,10.0,,0.97,2.783
100640,1957,1,PL,Kintetsu,2B,3.0,8.0,7.0,0.0,3.0,,1.0,5.0
100640,1957,1,PL,Kintetsu,3B,2.0,1.0,2.0,1.0,0.0,,0.75,1.5
100641,1948,1,JBL,Kyuei,P,48.0,21.0,73.0,3.0,7.0,,0.969,1.958
100641,1949,1,JBL,Tokyu,P,35.0,7.0,37.0,1.0,2.0,,0.978,1.257
100641,1950,1,CL,Yomiuri,P,14.0,2.0,18.0,0.0,1.0,,1.0,1.429
100642,1948,1,JBL,Osaka,2B,1.0,1.0,0.0,0.0,0.0,,1.0,1.0
100642,1949,1,JBL,Osaka,1B,4.0,23.0,0.0,0.0,1.0,,1.0,5.75
100642,1949,1,JBL,Osaka,2B,42.0,84.0,111.0,8.0,28.0,,0.961,4.643
100642,1949,1,JBL,Osaka,3B,3.0,0.0,1.0,0.0,0.0,,1.0,0.333
100642,1949,1,JBL,Osaka,P,8.0,0.0,2.0,0.0,0.0,,1.0,0.25
100642,1949,1,JBL,Osaka,SS,17.0,22.0,40.0,7.0,13.0,,0.899,3.647
100642,1950,1,CL,Osaka,2B,138.0,431.0,369.0,25.0,138.0,,0.97,5.797
100642,1951,1,CL,Osaka,2B,5.0,5.0,6.0,1.0,1.0,,0.917,2.2
100642,1951,1,CL,Osaka,3B,5.0,2.0,11.0,1.0,1.0,,0.929,2.6
100642,1951,1,CL,Osaka,SS,98.0,178.0,300.0,31.0,53.0,,0.939,4.878
100642,1952,1,CL,Osaka,SS,120.0,246.0,463.0,23.0,89.0,,0.969,5.908
100642,1953,1,CL,Osaka,2B,101.0,320.0,309.0,12.0,119.0,,0.981,6.228
100642,1954,1,CL,Osaka,2B,113.0,274.0,292.0,9.0,86.0,,0.984,5.009
100642,1954,1,CL,Osaka,3B,11.0,6.0,22.0,0.0,2.0,,1.0,2.545
100642,1954,1,CL,Osaka,SS,9.0,11.0,19.0,1.0,3.0,,0.968,3.333
100642,1955,1,CL,Osaka,2B,110.0,266.0,286.0,8.0,99.0,,0.986,5.018
100642,1956,1,CL,Osaka,2B,108.0,234.0,249.0,7.0,52.0,,0.986,4.472
100642,1957,1,CL,Osaka,2B,128.0,288.0,268.0,8.0,72.0,,0.986,4.344
100642,1958,1,CL,Osaka,2B,9.0,3.0,5.0,0.0,2.0,,1.0,0.889
100643,1948,1,JBL,Chunichi,C,35.0,54.0,14.0,8.0,0.0,3.0,0.895,1.943
100644,1948,1,JBL,Osaka,2B,11.0,22.0,28.0,2.0,5.0,,0.962,4.545
100644,1948,1,JBL,Osaka,3B,1.0,0.0,0.0,0.0,0.0,,,0.0
100644,1948,1,JBL,Osaka,SS,20.0,21.0,51.0,4.0,6.0,,0.947,3.6
100644,1949,1,JBL,Osaka,2B,33.0,64.0,72.0,12.0,20.0,,0.919,4.121
100644,1949,1,JBL,Osaka,3B,2.0,0.0,1.0,1.0,0.0,,0.5,0.5
100644,1949,1,JBL,Osaka,SS,36.0,22.0,46.0,9.0,8.0,,0.883,1.889
100644,1950,1,CL,Osaka,SS,136.0,196.0,465.0,71.0,80.0,,0.903,4.86
100644,1951,1,CL,Osaka,2B,49.0,66.0,95.0,2.0,14.0,,0.988,3.286
100644,1951,1,CL,Osaka,SS,28.0,44.0,75.0,6.0,10.0,,0.952,4.25
100644,1952,1,CL,Osaka,2B,92.0,166.0,163.0,10.0,46.0,,0.971,3.576
100644,1952,1,CL,Osaka,3B,5.0,2.0,10.0,2.0,0.0,,0.857,2.4
100644,1952,1,CL,Osaka,SS,1.0,0.0,1.0,0.0,0.0,,1.0,1.0
100644,1953,1,CL,Osaka,2B,22.0,24.0,20.0,1.0,8.0,,0.978,2.0
100644,1953,1,CL,Osaka,3B,8.0,2.0,14.0,1.0,3.0,,0.941,2.0
100644,1953,1,CL,Osaka,SS,8.0,2.0,6.0,2.0,0.0,,0.8,1.0
100644,1954,1,CL,Osaka,2B,10.0,19.0,21.0,1.0,5.0,,0.976,4.0
100644,1954,1,CL,Osaka,3B,12.0,3.0,15.0,3.0,1.0,,0.857,1.5
100644,1954,1,CL,Osaka,SS,1.0,0.0,1.0,0.0,0.0,,1.0,1.0
100644,1955,1,PL,Toei,2B,17.0,38.0,41.0,4.0,11.0,,0.952,4.647
100644,1955,1,PL,Toei,3B,113.0,68.0,315.0,34.0,19.0,,0.918,3.389
100644,1955,1,PL,Toei,SS,1.0,0.0,1.0,0.0,0.0,,1.0,1.0
100644,1956,1,PL,Toei,2B,10.0,15.0,13.0,1.0,3.0,,0.966,2.8
100644,1956,1,PL,Toei,3B,1.0,2.0,7.0,0.0,1.0,,1.0,9.0
100644,1956,1,PL,Toei,SS,21.0,27.0,41.0,3.0,6.0,,0.958,3.238
100645,1948,1,JBL,Taiyo,SS,134.0,213.0,459.0,54.0,69.0,,0.926,5.015
100645,1949,1,JBL,Taiyo,3B,7.0,5.0,19.0,2.0,3.0,,0.923,3.429
100645,1949,1,JBL,Taiyo,SS,126.0,246.0,472.0,46.0,76.0,,0.94,5.698
100645,1950,1,CL,Chunichi,SS,135.0,197.0,417.0,32.0,80.0,,0.95,4.548
100645,1951,1,CL,Nagoya,2B,2.0,1.0,1.0,0.0,0.0,,1.0,1.0
100645,1951,1,CL,Nagoya,3B,2.0,1.0,3.0,2.0,0.0,,0.667,2.0
100645,1951,1,CL,Nagoya,SS,55.0,93.0,161.0,25.0,28.0,,0.91,4.618
100645,1952,1,CL,Nagoya,2B,13.0,19.0,9.0,0.0,4.0,,1.0,2.154
100645,1952,1,CL,Nagoya,SS,42.0,54.0,100.0,10.0,13.0,,0.939,3.667
100646,1948,1,JBL,Hankyu,SS,123.0,228.0,411.0,55.0,77.0,,0.921,5.195
100646,1949,1,JBL,Hankyu,SS,116.0,216.0,414.0,57.0,81.0,,0.917,5.431
100646,1950,1,CL,Nishi Nippon,SS,103.0,215.0,358.0,51.0,65.0,,0.918,5.563
100646,1951,1,CL,Yomiuri,SS,112.0,192.0,435.0,37.0,84.0,,0.944,5.598
100646,1952,1,CL,Yomiuri,SS,120.0,219.0,452.0,46.0,75.0,,0.936,5.592
100646,1953,1,CL,Yomiuri,SS,120.0,207.0,469.0,55.0,59.0,,0.925,5.633
100646,1954,1,CL,Yomiuri,3B,7.0,0.0,7.0,3.0,1.0,,0.7,1.0
100646,1954,1,CL,Yomiuri,SS,60.0,94.0,171.0,10.0,29.0,,0.964,4.417
100646,1955,1,CL,Yomiuri,SS,106.0,177.0,317.0,25.0,48.0,,0.952,4.66
100646,1956,1,CL,Yomiuri,2B,51.0,71.0,77.0,1.0,14.0,,0.993,2.902
100646,1956,1,CL,Yomiuri,SS,39.0,67.0,142.0,8.0,20.0,,0.963,5.359
100646,1957,1,CL,Yomiuri,2B,19.0,19.0,16.0,1.0,1.0,,0.972,1.842
100647,1948,1,JBL,Nankai,2B,25.0,48.0,50.0,1.0,12.0,,0.99,3.92
100647,1948,1,JBL,Nankai,3B,32.0,21.0,88.0,10.0,7.0,,0.916,3.406
100647,1948,1,JBL,Nankai,SS,6.0,4.0,8.0,3.0,0.0,,0.8,2.0
100647,1949,1,JBL,Chunichi,2B,6.0,6.0,5.0,1.0,3.0,,0.917,1.833
100647,1949,1,JBL,Chunichi,3B,86.0,76.0,230.0,31.0,28.0,,0.908,3.558
100647,1950,1,CL,Chunichi,2B,5.0,10.0,4.0,2.0,0.0,,0.875,2.8
100647,1950,1,CL,Chunichi,3B,33.0,21.0,56.0,10.0,8.0,,0.885,2.333
100647,1950,1,CL,Chunichi,SS,2.0,0.0,1.0,1.0,0.0,,0.5,0.5
100647,1951,1,CL,Nagoya,3B,28.0,28.0,80.0,13.0,10.0,,0.893,3.857
100647,1951,1,CL,Nagoya,SS,63.0,119.0,181.0,35.0,31.0,,0.896,4.762
100647,1953,1,CL,Nagoya,2B,18.0,20.0,15.0,1.0,3.0,,0.972,1.944
100647,1953,1,CL,Nagoya,3B,54.0,37.0,104.0,10.0,14.0,,0.934,2.611
100647,1953,1,CL,Nagoya,SS,13.0,13.0,28.0,3.0,4.0,,0.932,3.154
100647,1954,1,CL,Chunichi,2B,9.0,13.0,15.0,0.0,4.0,,1.0,3.111
100647,1954,1,CL,Chunichi,3B,14.0,9.0,25.0,4.0,0.0,,0.895,2.429
100647,1954,1,CL,Chunichi,SS,5.0,4.0,12.0,1.0,1.0,,0.941,3.2
100647,1955,1,CL,Chunichi,2B,9.0,4.0,10.0,1.0,1.0,,0.933,1.556
100647,1955,1,CL,Chunichi,3B,10.0,2.0,17.0,1.0,0.0,,0.95,1.9
100647,1955,1,CL,Chunichi,SS,1.0,0.0,0.0,0.0,0.0,,,0.0
100648,1948,1,JBL,Kyuei,P,7.0,2.0,6.0,0.0,2.0,,1.0,1.143
100648,1949,1,JBL,Tokyu,P,47.0,6.0,60.0,3.0,2.0,,0.957,1.404
100648,1950,1,CL,Taiyo,P,43.0,8.0,52.0,1.0,3.0,,0.984,1.395
100648,1951,1,CL,Taiyo,P,29.0,3.0,30.0,1.0,5.0,,0.971,1.138
100648,1952,1,CL,Shochiku,P,42.0,11.0,57.0,1.0,2.0,,0.986,1.619
100648,1953,1,CL,Hiroshima,P,29.0,3.0,41.0,1.0,0.0,,0.978,1.517
100648,1954,1,CL,Hiroshima,P,28.0,4.0,48.0,1.0,0.0,,0.981,1.857
100648,1955,1,CL,Hiroshima,P,21.0,5.0,27.0,1.0,4.0,,0.97,1.524
100649,1948,1,JBL,Kinsei,P,16.0,2.0,12.0,0.0,1.0,,1.0,0.875
100649,1949,1,JBL,Daiei,P,18.0,2.0,21.0,1.0,3.0,,0.958,1.278
100649,1950,1,PL,Daiei,3B,1.0,0.0,0.0,0.0,0.0,,,0.0
100649,1950,1,PL,Daiei,P,17.0,2.0,30.0,2.0,1.0,,0.941,1.882
100649,1951,1,PL,Daiei,OF,1.0,0.0,0.0,0.0,0.0,,,0.0
100649,1951,1,PL,Daiei,P,6.0,0.0,5.0,0.0,0.0,,1.0,0.833
100650,1948,1,JBL,Osaka,OF,1.0,1.0,0.0,0.0,0.0,,1.0,1.0
100650,1948,1,JBL,Osaka,P,9.0,0.0,2.0,1.0,0.0,,0.667,0.222
100651,1948,1,JBL,Osaka,2B,114.0,263.0,286.0,30.0,58.0,,0.948,4.816
100651,1948,1,JBL,Osaka,3B,1.0,0.0,0.0,0.0,0.0,,,0.0
100651,1948,1,JBL,Osaka,C,4.0,5.0,3.0,0.0,0.0,0.0,1.0,2.0
100651,1948,1,JBL,Osaka,OF,36.0,53.0,5.0,2.0,1.0,,0.967,1.611
100651,1949,1,JBL,Osaka,3B,1.0,0.0,0.0,0.0,0.0,,,0.0
100651,1949,1,JBL,Osaka,C,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
100651,1949,1,JBL,Osaka,OF,115.0,231.0,5.0,7.0,0.0,,0.971,2.052
100651,1950,1,CL,Osaka,OF,111.0,261.0,8.0,5.0,2.0,,0.982,2.423
100651,1951,1,CL,Osaka,C,3.0,8.0,0.0,0.0,0.0,0.0,1.0,2.667
100651,1951,1,CL,Osaka,OF,115.0,256.0,5.0,5.0,2.0,,0.981,2.27
100651,1952,1,CL,Osaka,1B,120.0,1239.0,23.0,7.0,123.0,,0.994,10.517
100651,1952,1,CL,Osaka,C,2.0,0.0,0.0,0.0,0.0,0.0,,0.0
100651,1953,1,CL,Osaka,1B,1.0,3.0,0.0,0.0,0.0,,1.0,3.0
100651,1953,1,CL,Osaka,2B,1.0,0.0,1.0,0.0,0.0,,1.0,1.0
100651,1953,1,CL,Osaka,OF,90.0,141.0,3.0,1.0,1.0,,0.993,1.6
100651,1955,1,CL,Osaka,1B,50.0,320.0,8.0,4.0,36.0,,0.988,6.56
100651,1956,1,CL,Osaka,1B,40.0,264.0,4.0,4.0,16.0,,0.985,6.7
100651,1957,1,CL,Osaka,1B,35.0,246.0,7.0,2.0,23.0,,0.992,7.229
100652,1949,1,JBL,Osaka,C,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5
100652,1950,1,CL,Osaka,1B,9.0,36.0,0.0,1.0,5.0,,0.973,4.0
100652,1950,1,CL,Osaka,C,18.0,33.0,9.0,4.0,0.0,2.0,0.913,2.333
100652,1951,1,CL,Osaka,1B,6.0,29.0,0.0,3.0,0.0,,0.906,4.833
100652,1951,1,CL,Osaka,C,58.0,95.0,19.0,1.0,2.0,1.0,0.991,1.966
100652,1952,1,CL,Osaka,C,65.0,119.0,17.0,2.0,3.0,0.0,0.986,2.092
100652,1953,1,CL,Osaka,1B,17.0,66.0,4.0,0.0,5.0,,1.0,4.118
